,location,cases,Rate**,date
0,Laboratory Confirmed Cases (LCC),10854.0,,2020-04-16 23:07:27.466529
1,- Los Angeles County (excl. LB and Pas),10291.0,,2020-04-16 23:07:27.466529
2,- Long Beach,379.0,,2020-04-16 23:07:27.466529
3,- Pasadena,184.0,,2020-04-16 23:07:27.466529
5,Deaths,455.0,,2020-04-16 23:07:27.466529
6,- Los Angeles County (excl. LB and Pas),423.0,,2020-04-16 23:07:27.466529
7,- Long Beach,18.0,,2020-04-16 23:07:27.466529
8,- Pasadena,14.0,,2020-04-16 23:07:27.466529
11,Age Group (Los Angeles County Cases Only-excl LB and Pas),,,2020-04-16 23:07:27.466529
12,0 to 17,111.0,,2020-04-16 23:07:27.466529
13,18 to 40,3153.0,,2020-04-16 23:07:27.466529
14,41 to 65,4564.0,,2020-04-16 23:07:27.466529
15,Over 65,2430.0,,2020-04-16 23:07:27.466529
16,Under Investigation,33.0,,2020-04-16 23:07:27.466529
17,Gender (Los Angeles County Cases Only-excl LB and Pas),,,2020-04-16 23:07:27.466529
18,Female,4967.0,,2020-04-16 23:07:27.466529
19,Male,5179.0,,2020-04-16 23:07:27.466529
20,Other,3.0,,2020-04-16 23:07:27.466529
21,Under Investigation,142.0,,2020-04-16 23:07:27.466529
23,Hospitalization LAC cases only (not Long Beach and Pasadena),,,2020-04-16 23:07:27.466529
24,Hospitalized (Ever),2847.0,,2020-04-16 23:07:27.466529
27,CITY/COMMUNITY,,,2020-04-16 23:07:27.466529
28,City of Agoura Hills,22.0,105.35,2020-04-16 23:07:27.466529
29,City of Alhambra,38.0,43.82,2020-04-16 23:07:27.466529
30,City of Arcadia,26.0,45.02,2020-04-16 23:07:27.466529
31,City of Artesia,7.0,41.68,2020-04-16 23:07:27.466529
